GPS time of week(s), GPS week, latitude (deg), longitude (deg), height (m), Velocity North (m/s), Velocity East (m/s), Velocity Up (m/s), Ground Speed (km/hr), Clock Offset (m), Clock Drift (m/s), Northing (m), Easting (m), Up (m),STDEV latitude (m), STDEV longitude (m), STDEV height (m), STDEV Velocity North (m/s), STDEV Velocity East (m/s), STDEV Velocity Up (m/s), STDEV Clock Offset (m), STDEV Clock Drift (m/s), NR PSR Available, NR PSR Used, NR Doppler Available, NR Doppler Used, NR ADR Available, NR ADR Used,NDOP,EDOP,VDOP,HDOP,PDOP,TDOP,GDOP
76099.99801,1463,51.09433066863,-114.13792441464,1092.6352,-0.001323003,-0.001351662,-0.0001884325,0.006808975,238152.0284421,-125.917475,9.1744682,-10.8211,-0.32181206,0.031409445,0.025611521,0.076997968,0.099952465,0.099952221,0.099958314,0.086955695,99.949887,11,11,0,0,10,10,0.68218279,0.58343631,1.2037205,0.89764762,1.5015706,0.86276186,1.731783
76104.99803,1463,51.09433055474,-114.13792449363,1092.5548,-0.0007844407,-0.000365201,-0.0009225673,0.003115028,236896.2575607,-125.949904,9.1617955,-10.826634,-0.40225001,0.031206024,0.025440288,0.075634951,0.099952466,0.099952222,0.099958307,0.085684942,99.949887,11,11,0,0,10,10,0.68173045,0.58342445,1.2031059,0.89729619,1.500868,0.86221921,1.7309034
76109.998,1463,51.09433072893,-114.13792426382,1092.6343,0.001961409,0.0017059,0.001757049,0.009358077,235640.3835498,-125.969664,9.1811769,-10.810533,-0.32267823,0.031019282,0.025289576,0.074169294,0.099952462,0.099952225,0.099958291,0.084402091,99.949887,11,11,0,0,10,10,0.68135875,0.58330625,1.2022685,0.89693695,1.4999818,0.8615253,1.7297894
76114.99801,1463,51.09433045383,-114.13792461584,1092.5527,-0.002221844,-0.002018283,-0.001393956,0.01080603,234384.2506792,-125.986618,9.1505669,-10.835197,-0.40434773,0.030782738,0.025149216,0.072894743,0.099952465,0.099952226,0.099958288,0.083245167,99.949887,11,11,0,0,10,10,0.68173945,0.58319479,1.2038317,0.89715374,1.5013646,0.86272073,1.7315838
76119.99798,1463,51.09433054718,-114.13792449761,1092.5368,0.0010283,0.0008745967,-0.002976138,0.004859761,233128.0180294,-126.001985,9.1609535,-10.826913,-0.42022348,0.030952123,0.025224847,0.073642181,0.099953319,0.099952713,0.099957264,0.082982844,99.949887,11,10,0,0,10,9,0.74665892,0.62236929,1.2762759,0.9720304,1.6042827,0.92012924,1.8494217
76124.998,1463,51.0943303984,-114.13792456928,1092.5564,-0.0009804957,-5.753453e-005,-0.0004636875,0.003535856,231871.6013367,-126.020142,9.1443991,-10.831935,-0.40058223,0.030790576,0.025108674,0.073438765,0.099953826,0.099953078,0.099955531,0.082306662,99.949887,11,10,0,0,10,9,0.74685401,0.62215263,1.2776636,0.97204155,1.6053938,0.92116445,1.8509005
76129.99801,1463,51.09433057859,-114.1379245363,1092.607,0.002091563,0.0003067208,0.004854176,0.007610161,230614.8874504,-126.04875,9.1644487,-10.829625,-0.34999008,0.030638068,0.024983524,0.073206931,0.099953827,0.099953078,0.099955539,0.081647827,99.949887,11,10,0,0,10,9,0.74662238,0.62226468,1.2791957,0.97193533,1.606549,0.92228657,1.8524611
76134.99802,1463,51.09433049998,-114.13792445318,1092.6086,-0.00026195,0.0009589244,6.559869e-005,0.003578613,229357.9651051,-126.069605,9.1557017,-10.8238,-0.34846381,0.030450422,0.024866493,0.07302508,0.099953825,0.099953077,0.099955552,0.081036064,99.949887,11,10,0,0,10,9,0.74666899,0.62211442,1.2803764,0.97187495,1.6074529,0.92314625,1.8536731
76139.998,1463,51.0943305018,-114.13792453979,1092.5615,-0.0002884074,-0.0008818987,-0.005576117,0.003340296,228100.5970765,-126.115413,9.1559043,-10.829869,-0.39548334,0.030279968,0.024740002,0.07284244,0.099953822,0.099953077,0.099955564,0.080433117,99.949887,11,10,0,0,10,9,0.74655145,0.62193537,1.2808075,0.97167003,1.6076723,0.92338961,1.8539846
76144.99801,1463,51.09433049484,-114.13792438976,1092.612,0.0004096178,0.001367373,0.004656956,0.005138673,226842.9827533,-126.139243,9.1551303,-10.819357,-0.34502507,0.030123354,0.024614075,0.072614175,0.099953822,0.099953076,0.099955578,0.079817221,99.949887,11,10,0,0,10,9,0.74642819,0.62196541,1.2823125,0.97159457,1.6088262,0.92449784,1.8555371
76149.99798,1463,51.0943304045,-114.13792463007,1092.5741,-0.0008860938,-0.001629404,-0.004605345,0.00667712,225584.9638721,-126.18058,9.145078,-10.836194,-0.38295544,0.029942554,0.024491824,0.072426205,0.099953819,0.099953075,0.09995559,0.079257565,99.949887,11,10,0,0,10,9,0.74656391,0.62165576,1.2829931,0.97150069,1.6093119,0.92495847,1.8561877
76154.998,1463,51.09433043724,-114.13792460545,1092.5742,0.0002553679,4.906213e-005,-0.001707638,0.0009361376,224326.6963207,-126.205328,9.148721,-10.83447,-0.38286288,0.029795777,0.024362455,0.072204196,0.099953819,0.099953074,0.099955604,0.07868099,99.949887,11,10,0,0,10,9,0.74648267,0.62157083,1.2840527,0.97138387,1.6100863,0.92570961,1.8572335
76159.99801,1463,51.0943305463,-114.13792437159,1092.6288,0.001140626,0.001535846,0.005486833,0.006887064,223068.239002,-126.223922,9.1608567,-10.818083,-0.32822816,0.029629734,0.024242536,0.071978721,0.099953818,0.099953072,0.099955617,0.078126336,99.949887,11,10,0,0,10,9,0.74619699,0.62172329,1.2856015,0.97126198,1.6112483,0.92684269,1.8588057
76164.99802,1463,51.09433054225,-114.13792432137,1092.6238,3.785575e-005,0.0003510494,-0.0004588715,0.001271105,221809.6056476,-126.241057,9.1604053,-10.814565,-0.33318298,0.029435797,0.024121832,0.071780121,0.099953815,0.099953073,0.09995563,0.077612299,99.949887,11,10,0,0,10,9,0.74617279,0.6216045,1.2866949,0.97116733,1.6120638,0.92762488,1.8599026
76169.99799,1463,51.09433045897,-114.13792443463,1092.5872,-0.001194,-0.001043048,-0.004613234,0.005707543,220550.5391895,-126.285899,9.151139,-10.822501,-0.36977994,0.029256001,0.02399055,0.071574333,0.099953812,0.099953072,0.099955643,0.077096239,99.949887,11,10,0,0,10,9,0.74617773,0.62136608,1.2872761,0.97101855,1.6124382,0.92799264,1.8604106
76174.99801,1463,51.09433055768,-114.13792423133,1092.6267,0.0008664194,0.001205804,0.003797661,0.005345298,219291.011396,-126.331215,9.1621223,-10.808256,-0.33032039,0.029093839,0.02385627,0.071341772,0.099953812,0.099953071,0.099955657,0.076574066,99.949887,11,10,0,0,10,9,0.74590987,0.6214748,1.2886678,0.9708823,1.6134675,0.9289996,1.8618048
76179.99798,1463,51.09433044663,-114.13792431861,1092.5858,-0.001416218,-0.0008131864,-0.00562526,0.005879082,218031.3960819,-126.341483,9.1497665,-10.814371,-0.37120106,0.028899093,0.023729579,0.07112115,0.09995381,0.09995307,0.09995567,0.076087661,99.949887,11,10,0,0,10,9,0.7460565,0.62116969,1.2894195,0.97079968,1.6140182,0.92951405,1.8625389
76184.99799,1463,51.09433050647,-114.13792426513,1092.6043,-3.721233e-005,-0.0001835124,0.0004075904,0.0006740904,216771.7733102,-126.34113,9.1564247,-10.810624,-0.35271489,0.028733588,0.023591999,0.070870436,0.099953809,0.09995307,0.099955684,0.075582007,99.949887,11,10,0,0,10,9,0.74585396,0.62117934,1.290537,0.97065026,1.6148212,0.93030185,1.863628
76189.99801,1463,51.09433066837,-114.13792414154,1092.6498,0.001228726,0.0004101631,0.004246631,0.004663356,215512.0592316,-126.349304,9.174439,-10.801964,-0.30723128,0.02854785,0.023460677,0.070625434,0.099953807,0.099953069,0.099955698,0.075104345,99.949887,11,10,0,0,10,9,0.74563915,0.62128967,1.2921284,0.97055578,1.6160367,0.93147618,1.8652674
76194.99802,1463,51.09433062504,-114.13792409072,1092.6468,-0.0008963541,-2.166847e-005,-0.0005460246,0.003227818,214251.9528039,-126.389074,9.1696181,-10.798404,-0.31022495,0.028340284,0.023328005,0.07038362,0.099953804,0.099953069,0.099955711,0.074648817,99.949887,11,10,0,0,10,9,0.74562621,0.62115884,1.2932069,0.97046214,1.6168429,0.93224484,1.8663497
76199.99799,1463,51.09433062759,-114.13792418933,1092.6188,-0.0009804669,-0.001477931,-0.004637549,0.006384897,212991.2607757,-126.449201,9.1699011,-10.805313,-0.33819951,0.028147126,0.023185441,0.070136196,0.099953801,0.099953068,0.099955725,0.074189974,99.949887,11,10,0,0,10,9,0.74560535,0.62097198,1.2939734,0.97032648,1.6173747,0.93275678,1.8670661
76204.99801,1463,51.09433075152,-114.13792401959,1092.6319,0.0001700338,0.0002442406,-0.001010078,0.001071355,211730.3639963,-126.469149,9.1836909,-10.79342,-0.32508241,0.027962213,0.023041804,0.06987577,0.099953801,0.099953068,0.099955739,0.073728489,99.949887,11,10,0,0,9,9,0.74536866,0.62102121,1.2951769,0.97017616,1.6182475,0.93361217,1.8682495
76209.99802,1463,51.09433081981,-114.13792378043,1092.6884,0.0002814655,0.001266596,0.004559304,0.004670976,210469.1128704,-126.504262,9.1912896,-10.776662,-0.26863072,0.02775536,0.022902495,0.069610375,0.099953799,0.099953067,0.099955753,0.07328443,99.949887,11,10,0,0,10,9,0.74518692,0.62113309,1.2968848,0.97010821,1.619574,0.93488741,1.8700359
76214.99799,1463,51.0943309057,-114.13792379113,1092.6684,0.0001908122,-0.0006766273,-0.003794123,0.002530864,209207.6020579,-126.531552,9.2008458,-10.777413,-0.28858232,0.027534924,0.022757641,0.069327711,0.099953795,0.099953068,0.099955766,0.072857177,99.949887,11,10,0,0,9,9,0.74509579,0.62102801,1.2978259,0.96997088,1.6202456,0.93553632,1.870942
76219.99801,1463,51.09433106748,-114.13792365101,1092.7133,0.00109972,0.0004248315,0.00379587,0.004244131,207946.0756687,-126.531671,9.2188479,-10.767595,-0.24369602,0.027323732,0.022606853,0.069049825,0.099953793,0.099953068,0.09995578,0.0724216,99.949887,11,10,0,0,10,9,0.7448259,0.62116122,1.2993283,0.96984893,1.6213763,0.93663853,1.8724723
76224.99802,1463,51.09433084458,-114.13792378345,1092.7318,-0.002557275,-0.001014548,0.002089,0.009904229,206684.0850991,-126.577438,9.1940452,-10.776875,-0.22525006,0.033147129,0.02624603,0.073339391,0.099969144,0.099961151,0.099985252,0.072924825,99.949887,10,10,0,0,9,3,0.7450121,0.62091559,1.3005236,0.96983463,1.6223258,0.93751538,1.8737332
76229.99799,1463,51.09433070691,-114.13792372198,1092.7353,-0.001394093,0.0004700059,0.0005890088,0.005296285,205421.8548813,-126.602968,9.1787276,-10.772567,-0.22171656,0.036677117,0.02911405,0.077055466,0.099971307,0.09996127,0.099986943,0.073432942,99.949887,10,10,0,0,9,3,0.74510831,0.62071788,1.3016512,0.96978199,1.6231984,0.93832988,1.8748963
76234.998,1463,51.0943307123,-114.13792383781,1092.733,0.0001124757,-0.0007689788,0.0002356807,0.00279778,204159.501375,-126.613683,9.1793271,-10.780683,-0.22406149,0.039822363,0.032242592,0.080559195,0.099971447,0.0999625,0.099987337,0.074091751,99.949887,10,10,0,0,9,9,0.74500948,0.62062615,1.3026388,0.96964735,1.6239101,0.93901473,1.8758551
76239.99802,1463,51.09433080111,-114.13792367293,1092.771,0.000740642,0.001164638,0.005257999,0.004968693,202896.577329,-126.671117,9.1892084,-10.769131,-0.18605251,0.039560158,0.032141186,0.080654816,0.099953834,0.099953087,0.099955962,0.073861006,99.949887,10,10,0,0,9,9,0.74485421,0.62065506,1.3040148,0.96954656,1.6249539,0.94002038,1.8772622
76244.99799,1463,51.09433059155,-114.13792382701,1092.7165,-0.001408257,-0.0005976047,-0.004771233,0.005507316,201633.5129705,-126.685811,9.1658907,-10.779926,-0.24046988,0.039165221,0.031934034,0.080374563,0.099953785,0.099953063,0.099955851,0.073506835,99.949887,10,10,0,0,9,9,0.74497604,0.62035024,1.3047214,0.96944505,1.6254604,0.94048274,1.8779322
76249.998,1463,51.09433079002,-114.13792363215,1092.7563,0.002069416,0.001368428,0.004911043,0.008931395,200369.9415014,-126.735883,9.1879753,-10.766273,-0.2006911,0.038972413,0.031751508,0.080211562,0.099953785,0.099953062,0.099955865,0.073182001,99.949887,10,10,0,0,9,9,0.74461079,0.62048686,1.3059201,0.96925181,1.6263076,0.94132614,1.8790879
76254.99802,1463,51.09433084226,-114.13792361183,1092.7576,0.000460797,0.0001469823,0.0008880315,0.001741216,199106.0835249,-126.764736,9.1937881,-10.764849,-0.19942487,0.038703355,0.031617662,0.079986087,0.099953783,0.099953061,0.099955879,0.072868097,99.949887,10,10,0,0,9,9,0.74448746,0.62043422,1.307019,0.96912342,1.6271137,0.94210058,1.8801734
76259.99803,1463,51.09433087278,-114.13792356839,1092.7477,8.00177e-005,0.0001661889,-0.0007663053,0.0006640177,197842.0409861,-126.783484,9.1971839,-10.761805,-0.20928316,0.038472769,0.031465961,0.079761623,0.099953779,0.099953061,0.099955893,0.072551609,99.949887,10,10,0,0,9,9,0.74435747,0.62036461,1.3080159,0.968979,1.6278286,0.94278866,1.881137
76264.998,1463,51.09433519894,-114.13793015066,1092.8528,0.03861869,-0.05108598,-0.0001924904,0.2305457,196577.6515177,-126.824614,9.6785528,-11.223006,-0.10426399,0.038264931,0.03131426,0.079560866,0.099953777,0.09995306,0.099955908,0.072246224,99.949887,10,10,0,0,9,9,0.74386883,0.6208486,1.3104281,0.96891373,1.6297288,0.9446528,1.8837156
76269.99802,1463,51.0943415158,-114.13793852698,1092.8676,0.06864707,-0.05781677,0.0008109168,0.3231027,195312.9609959,-126.848738,10.381426,-11.80991,-0.089405005,0.038177994,0.031454688,0.079299179,0.099955112,0.099954079,0.099958159,0.072033948,99.949887,10,10,0,0,9,8,0.7426759,0.62169111,1.3122538,0.96853876,1.6309743,0.94599032,1.8854642
76274.99799,1463,51.09434148392,-114.13793929483,1092.8168,0.0001282089,-0.004961109,-0.005193899,0.01786596,194048.0410656,-126.872625,10.377879,-11.863711,-0.14025446,0.037530434,0.031139865,0.078545053,0.099955754,0.099954599,0.099959251,0.071582179,99.949887,10,10,0,0,9,8,0.74280196,0.62131429,1.3126894,0.96839362,1.6312387,0.94620889,1.8858025
76279.998,1463,51.09434166764,-114.13793916802,1092.8756,0.001526129,0.0004330176,0.004772459,0.005710937,192783.1433186,-126.870388,10.398321,-11.854826,-0.081389517,0.037133245,0.030794518,0.078057139,0.099955756,0.09995461,0.099959298,0.071192422,99.949887,10,10,0,0,9,9,0.74248689,0.62147307,1.3141532,0.96825385,1.6323339,0.94728661,1.8872907
76284.99801,1463,51.09434162734,-114.13793873495,1092.8908,-0.000923705,0.002518197,0.0004975725,0.009656155,191517.9833991,-126.896389,10.393837,-11.824482,-0.066247424,0.036468659,0.030327424,0.077220349,0.09995376,0.099953074,0.099955976,0.070684091,99.949887,10,10,0,0,9,9,0.74233502,0.62148786,1.315468,0.96814692,1.6333293,0.94824618,1.8886331
76289.99799,1463,51.09434135428,-114.13793891438,1092.8317,-0.002421186,-0.0009576574,-0.005437055,0.009373316,190252.6876354,-126.910528,10.363454,-11.837054,-0.12531445,0.035896974,0.029920625,0.076424195,0.099953751,0.099953071,0.099955978,0.070201577,99.949887,10,10,0,0,9,9,0.74257767,0.62109017,1.3161578,0.96807778,1.6338439,0.94868678,1.8892995
76294.998,1463,51.09434128979,-114.13793889804,1092.8364,-0.0007123217,-3.408094e-005,-0.0002261888,0.002567292,188986.9206401,-126.95732,10.356278,-11.835909,-0.12058474,0.035504883,0.029572524,0.075923126,0.099953751,0.09995307,0.099955994,0.069811527,99.949887,10,10,0,0,9,9,0.74251562,0.62097538,1.3171791,0.96795654,1.634595,0.94939625,1.8903053
76299.99801,1463,51.09434137662,-114.13793875159,1092.8808,0.001270548,0.001201448,0.004900891,0.006295132,187721.092615,-126.963126,10.36594,-11.825648,-0.076211609,0.035112359,0.029273161,0.075432423,0.099953751,0.099953068,0.099956009,0.069445056,99.949887,10,10,0,0,9,9,0.74228185,0.62105447,1.3185388,0.96782798,1.6356148,0.95038843,1.8916854
76304.99799,1463,51.09434123974,-114.13793876797,1092.8344,-0.001760198,-0.0004432646,-0.005230264,0.006534552,186454.9694083,-126.993875,10.350709,-11.826796,-0.12263585,0.034678185,0.028978288,0.074813349,0.099953748,0.099953067,0.099956023,0.069048634,99.949887,10,10,0,0,9,9,0.74236715,0.62078959,1.319344,0.96772343,1.6362021,0.95091772,1.8924592
76309.998,1463,51.09434142668,-114.13793859382,1092.8978,0.001291984,0.0005879096,0.005028114,0.005110047,185188.3529568,-127.042863,10.371509,-11.814593,-0.059227984,0.034335359,0.028690397,0.07437509,0.099953747,0.099953066,0.099956039,0.068697818,99.949887,10,10,0,0,9,9,0.74204135,0.6209653,1.3208545,0.96758634,1.6373394,0.95203555,1.8940041
76314.99801,1463,51.09434136734,-114.13793857913,1092.8907,-0.0002032077,0.0003942314,0.000301653,0.001596679,183921.6813809,-127.047246,10.364907,-11.813564,-0.06628475,0.033911202,0.02841259,0.073751006,0.099953745,0.099953066,0.099956053,0.068310331,99.949887,10,10,0,0,9,9,0.74202693,0.62082481,1.3219093,0.96748507,1.6381305,0.95277435,1.8950596
76319.99803,1463,51.09434144861,-114.13793860496,1092.8928,0.0004174243,-0.0005888596,-0.0003958311,0.002598488,182654.5609261,-127.093176,10.373949,-11.815374,-0.064238176,0.033536748,0.028126196,0.073187297,0.099953742,0.099953066,0.099956068,0.067931563,99.949887,10,10,0,0,9,9,0.74191684,0.62076563,1.3230371,0.96736264,1.6389685,0.95357108,1.8961844
76324.998,1463,51.09434143875,-114.13793856913,1092.855,-0.0009868157,-0.0005270106,-0.005426593,0.00402741,181387.0919654,-127.129423,10.372852,-11.812864,-0.1019791,0.033168289,0.027850229,0.07264551,0.09995374,0.099953065,0.099956083,0.06756476,99.949887,10,10,0,0,9,9,0.74186951,0.62059897,1.3238878,0.96721941,1.6395708,0.95412868,1.8969855
76329.99801,1463,51.09434149486,-114.1379384237,1092.911,0.000301755,0.0007430277,0.00502334,0.00288707,180119.5162522,-127.138845,10.379096,-11.802674,-0.046013629,0.032828859,0.027582845,0.072216821,0.099953739,0.099953064,0.099956099,0.067233173,99.949887,10,10,0,0,9,9,0.74167281,0.62068373,1.3253832,0.96712297,1.6407217,0.95524114,1.8985398
76334.99798,1463,51.09434153965,-114.13793848465,1092.8824,-0.000623302,-0.001379533,-0.005090546,0.005449711,178851.6499043,-127.169751,10.384079,-11.806944,-0.0745931,0.032452763,0.027320653,0.071648141,0.099953737,0.099953064,0.099956114,0.066873836,99.949887,10,10,0,0,9,9,0.74171972,0.62050241,1.3264441,0.96704257,1.6415315,0.95598626,1.8996145
76339.998,1463,51.09434167397,-114.13793812399,1092.941,0.00061647,0.001806959,0.00444299,0.006873207,177583.6835982,-127.178436,10.399026,-11.781673,-0.015987675,0.032112328,0.027055931,0.071181332,0.099953735,0.099953064,0.099956129,0.066536126,99.949887,10,10,0,0,9,9,0.74132949,0.62071389,1.3279221,0.96687907,1.6426296,0.95707476,1.9011114
76344.99801,1463,51.09434178791,-114.13793804905,1092.9612,0.0002763468,-0.0002694056,0.0003119416,0.001389371,176315.4069998,-127.209614,10.411703,-11.776423,0.0041677039,0.031719435,0.026792408,0.070559873,0.099953732,0.099953064,0.099956144,0.066164238,99.949887,10,10,0,0,9,9,0.74124151,0.62070709,1.3293283,0.96680725,1.6437244,0.9581179,1.9025824
76349.99798,1463,51.09434187745,-114.13793803393,1092.9438,-0.0008213174,-0.001377997,-0.005351786,0.005775098,175046.7400626,-127.250816,10.421666,-11.775363,-0.013197892,0.031338479,0.026517385,0.069913431,0.099953728,0.099953064,0.099956159,0.065777545,99.949887,10,10,0,0,9,9,0.74116796,0.62061089,1.3304119,0.96668911,1.6445315,0.95887518,1.903661
76354.998,1463,51.09434212429,-114.13793788763,1092.9751,0.000979263,-0.0004075707,-0.0003584001,0.003818495,173777.8151686,-127.275681,10.449132,-11.765113,0.018099727,0.030979818,0.026244815,0.069356403,0.099953726,0.099953064,0.099956174,0.065417285,99.949887,10,10,0,0,9,9,0.74091446,0.62072647,1.3318627,0.96656901,1.6456348,0.95995051,1.9051559
76359.99801,1463,51.09434222489,-114.137937568,1093.0365,0.0005395867,0.001729633,0.005319869,0.006522643,172508.7521685,-127.288203,10.460326,-11.742717,0.079473431,0.030589883,0.025974205,0.068727003,0.099953722,0.099953065,0.09995619,0.065044224,99.949887,10,10,0,0,9,9,0.74066502,0.62088519,1.3334823,0.96647972,1.6468935,0.96118093,1.9068631
76364.99798,1463,51.09434225566,-114.13793758323,1093.0079,-0.0005980159,-0.0009194338,-0.004564829,0.003948499,171239.2166783,-127.336285,10.46375,-11.743784,0.050833954,0.030196389,0.025695879,0.067954515,0.099953718,0.099953065,0.099956204,0.064625503,99.949887,10,10,0,0,9,9,0.74065036,0.62072992,1.3344952,0.96636873,1.6476486,0.9618758,1.9078655
76369.998,1463,51.09434240406,-114.13793736681,1093.0601,0.00117024,0.001123398,0.004586998,0.005839866,169969.587722,-127.34469,10.480262,-11.72862,0.10307716,0.029839658,0.025420305,0.067325189,0.099953716,0.099953065,0.09995622,0.064243959,99.949887,10,10,0,0,9,9,0.74033141,0.62088746,1.3359294,0.96622556,1.6487266,0.96293741,1.9093317
76374.99801,1463,51.09434248547,-114.13793718104,1093.082,-2.276698e-005,0.0005469223,0.0004766321,0.001970626,168699.5817881,-127.382897,10.48932,-11.715604,0.12501797,0.029465562,0.025152685,0.066570743,0.099953713,0.099953066,0.099956235,0.063833204,99.949887,10,10,0,0,9,9,0.74017733,0.62091625,1.337286,0.96612602,1.6497676,0.963938,1.9107355
76379.99802,1463,51.09434248447,-114.13793731919,1093.1072,-0.0004554894,-0.001300227,0.001583492,0.004959726,167429.2656363,-127.414024,10.489209,-11.725284,0.15021103,0.034331358,0.027847559,0.070086524,0.099969024,0.099960938,0.099985066,0.064390348,99.949887,11,10,0,0,10,3,0.74036336,0.62070566,1.3385848,0.96613324,1.6508248,0.9649027,1.9121349
76384.998,1463,51.09434260063,-114.13793716696,1093.144,0.0001206854,0.0001308148,0.001064042,0.0006407341,166158.8955508,-127.421496,10.502134,-11.714617,0.18700965,0.036833923,0.029837968,0.072278534,0.099971225,0.099961008,0.099986724,0.064695658,99.949887,11,10,0,0,8,3,0.74046928,0.62058139,1.34,0.96613455,1.6519734,0.96597153,1.9136659
76389.99801,1463,51.09434276214,-114.13793715794,1093.1911,0.0004434967,-0.001028454,0.001479889,0.004032011,164888.4929074,-127.423721,10.520105,-11.713986,0.2340996,0.038919837,0.032422389,0.073770736,0.099971372,0.099962624,0.099986891,0.064824202,99.949887,11,10,0,0,10,8,0.74005044,0.62090635,1.3417547,0.96602243,1.6533315,0.9673357,1.9155269
76394.99798,1463,51.09434268034,-114.13793703288,1093.2055,-0.0007865649,0.0008101745,0.000879491,0.004065079,163617.9334423,-127.439153,10.511004,-11.705223,0.2484856,0.038038217,0.031937163,0.072219016,0.09995578,0.099954718,0.099960296,0.064261555,99.949887,11,10,0,0,10,8,0.7400527,0.6208185,1.3430445,0.96596771,1.6543465,0.96828669,1.9168832
76399.99799,1463,51.09434252299,-114.13793737584,1093.1772,-0.0005186224,-0.001524459,-0.001291213,0.005796944,162347.1676263,-127.457699,10.493495,-11.729253,0.22019047,0.03984448,0.033165329,0.070794123,0.099969542,0.099962428,0.099962009,0.063596233,99.949887,11,10,0,0,10,9,0.7401709,0.62056261,1.3440354,0.96589386,1.6551079,0.96895999,1.9178805
76404.99801,1463,51.09434267691,-114.13793724365,1093.2251,0.0007834939,0.0003441402,0.005084961,0.003080673,161076.1223863,-127.486568,10.510621,-11.719991,0.26806544,0.040292694,0.033413191,0.069586746,0.099969963,0.099962628,0.099962035,0.063045542,99.949887,11,10,0,0,10,9,0.74008435,0.62041789,1.3449476,0.96573454,1.6557558,0.96954876,1.9187372
76409.99802,1463,51.09434261772,-114.13793720418,1093.2191,-0.000116751,0.000747815,0.001207789,0.002724746,159804.7307164,-127.520375,10.504036,-11.717225,0.26206557,0.040039309,0.033210219,0.068055039,0.099970005,0.099962658,0.099962077,0.062421624,99.949887,11,10,0,0,10,9,0.74001294,0.62040424,1.3463281,0.96567106,1.6568403,0.97057992,1.9201941
76414.99799,1463,51.09434248929,-114.13793729921,1093.1641,-0.0007904531,-0.0003621321,-0.005285986,0.003130046,158533.0100844,-127.554824,10.489746,-11.723884,0.20709352,0.037860499,0.031603821,0.066353663,0.099953733,0.099953083,0.099956389,0.061736769,99.949887,11,10,0,0,10,9,0.73993498,0.62029815,1.3473904,0.96554315,1.6576293,0.97130913,1.9212433
76419.99801,1463,51.09434248465,-114.13793706937,1093.1684,-0.0008306701,0.0009005426,-0.0006825636,0.004410536,157261.143661,-127.56918,10.48923,-11.707779,0.21141187,0.036454641,0.030531197,0.065180517,0.099953695,0.099953061,0.099956376,0.061231632,99.949887,11,10,0,0,10,9,0.73974955,0.62022483,1.3483284,0.96535397,1.6582814,0.97191459,1.9221122
76424.99802,1463,51.09434266806,-114.13793678031,1093.2386,0.0009853187,0.00132289,0.006126016,0.005938246,155989.0567251,-127.591501,10.509638,-11.687526,0.28153268,0.035661729,0.029994716,0.06442928,0.099955133,0.099954213,0.099959193,0.060954671,99.949887,11,10,0,0,10,8,0.7394892,0.62038898,1.3498875,0.96525997,1.6594948,0.97310698,1.923762
76429.99799,1463,51.09434266658,-114.13793691859,1093.1884,0.0003458328,-0.0007249051,-0.004610216,0.002891425,154716.3766739,-127.65099,10.509473,-11.697215,0.23133522,0.03474787,0.029336756,0.063258715,0.09995556,0.099954579,0.099960023,0.060484934,99.949887,11,10,0,0,10,8,0.73951614,0.62018383,1.3508567,0.96514875,1.6602186,0.9737491,1.9247111
76434.99801,1463,51.094342962,-114.13793671496,1093.2587,0.001604796,0.0002125908,0.005074636,0.005827736,153443.4103554,-127.680221,10.542344,-11.682947,0.30163663,0.03403584,0.028778502,0.062429862,0.099955562,0.099954584,0.099960069,0.060105327,99.949887,11,10,0,0,10,8,0.73908013,0.6204322,1.3523134,0.96497434,1.6613028,0.97483784,1.9261973
76439.99802,1463,51.09434316562,-114.13793651951,1093.2758,0.001235688,0.0005867936,0.0004523761,0.004924574,152170.2292795,-127.701647,10.565,-11.669252,0.31874779,0.03675666,0.030569876,0.061815797,0.099968433,0.099961705,0.099962147,0.059767117,99.949887,10,9,0,0,9,6,0.99039072,0.81537724,1.5097963,1.2828537,1.9812114,1.1224635,2.2770865
76444.99799,1463,51.09434326097,-114.13793659805,1093.2358,0.000818155,-0.0008005424,-0.00512354,0.004120775,150896.6111828,-127.746109,10.57561,-11.674755,0.27873495,0.037096832,0.030775515,0.06104187,0.099969745,0.099962422,0.0999623,0.059391001,99.949887,11,10,0,0,9,6,0.73864865,0.62050611,1.3547953,0.96469146,1.6631597,0.97662109,1.9287014
76449.998,1463,51.09434345513,-114.13793641703,1093.2623,0.000409397,-0.0001550582,-0.0003345735,0.001575998,149622.8131893,-127.76416,10.597214,-11.662072,0.30532856,0.036968245,0.030633944,0.060453682,0.099970002,0.099962568,0.099962415,0.059077148,99.949887,11,10,0,0,10,6,0.73843682,0.62052673,1.3559957,0.96454257,1.6640513,0.97747278,1.9299015
76454.99798,1463,51.09434332525,-114.13793662102,1093.2564,-0.001103164,-0.001242341,-0.001426944,0.005981183,148348.891251,-127.77686,10.582762,-11.676365,0.29936437,0.036658174,0.030388206,0.059787619,0.099970042,0.099962601,0.099962472,0.058753821,99.949887,11,10,0,0,10,8,0.73853266,0.62035698,1.357223,0.96450675,1.6650308,0.97836369,1.9311973
