"GPS Time of Week (s)","GPS Week (weeks)","Packet type 0x15","Reserved; set to 0","ID of the range request/response pair this packet represents","Requester’s serial number","Responder’s serial number","Electrical delay within the radio","Antenna calibration max signal index","Responder’s range correction bias (Acquire Bias) in frames","Responder’s range correction bias (LED correction + electrical delay correction) in bins","Distance between the lockspot and the leading edge (in bins)","Raw, unprocessed range measurement","Nonzero if a timeout occurred","Range in feet","Range in bins","Time of the entire range handshake","Timestamp of the range (in hardware counts). The hardware counter is a 32-bit counter driven by a continuously running 3.6864 MHz clock. It overflows (wraps around) every 19 min. 25.084 sec. To convert hardware counts to time in microseconds, convert the time in hardware counts (e.g. the difference between two consecutive range timestamps) to a float for accuracy then divide by 3.6864.","Number of ranges/second","Percentage of received messages","Number of range requests sent","Number of range responses received","Average deviation of noise","Raw peak of received signal","Scan index of raw peak","Reported AT threshold"
76956.804, 1463, 21, 0, 17267, 1098, 837, -157, 0, -488, 47, -50, 16030658, 0, 6266, 20040, 2849, -273529673, 0, 9461, 17267, 15752, 35, 385, 1209, 230
76957.004, 1463, 21, 0, 17268, 1098, 837, -157, 0, -488, 73, -50, 16030701, 0, 6264, 20035, 2849, -273329560, 0, 9461, 17268, 15753, 43, 384, 1212, 268
76957.204, 1463, 21, 0, 17269, 1098, 837, -157, 0, -488, 47, -76, 16030710, 0, 6259, 20020, 2849, -273129450, 0, 9461, 17269, 15754, 25, 468, 1209, 384
76957.405, 1463, 21, 0, 17270, 1098, 837, -157, 0, -488, 73, -76, 16030695, 0, 6259, 20019, 2849, -272929337, 0, 9461, 17270, 15755, 59, 484, 1212, 307
76957.605, 1463, 21, 0, 17271, 1098, 837, -157, 0, -488, 73, -76, 16030608, 0, 6255, 20008, 2849, -272729223, 0, 9461, 17271, 15756, 2, 438, 1212, 307
76957.805, 1463, 21, 0, 17272, 1098, 837, -157, 0, -488, 34, -76, 16030657, 0, 6259, 20019, 2849, -272529115, 0, 9461, 17272, 15757, 44, 459, 1212, 384
76958.005, 1463, 21, 0, 17273, 1098, 837, -157, 0, -488, 47, -76, 16030713, 0, 6259, 20018, 2849, -272328999, 0, 9461, 17273, 15758, 56, 521, 1209, 384
76958.206, 1463, 21, 0, 17274, 1098, 837, -157, 0, -488, 47, -76, 16030719, 0, 6258, 20017, 2849, -272128889, 0, 9461, 17274, 15759, 4, 545, 1212, 460
76958.406, 1463, 21, 0, 17275, 1098, 837, -157, 0, -488, 34, -76, 16030628, 0, 6254, 20004, 2849, -271928779, 0, 9462, 17275, 15760, 15, 504, 1212, 384
76958.606, 1463, 21, 0, 17276, 1098, 837, -157, 0, -488, 73, -50, 16030720, 0, 6266, 20043, 2849, -271728666, 0, 9462, 17276, 15761, 65, 426, 1209, 268
76958.807, 1463, 21, 0, 17277, 1098, 837, -157, 0, -488, 112, -50, 16030699, 0, 6270, 20053, 2849, -271528559, 0, 9462, 17277, 15762, 1, 416, 1240, 307
76959.007, 1463, 21, 0, 17278, 1098, 837, -157, 0, -488, 73, -37, 16030747, 0, 6272, 20060, 2849, -271328436, 0, 9462, 17278, 15763, 20, 362, 1237, 192
76959.207, 1463, 21, 0, 17279, 1098, 837, -157, 0, -488, 47, -76, 16030758, 0, 6265, 20038, 2849, -271128323, 0, 9462, 17279, 15764, 19, 506, 1212, 384
76959.407, 1463, 21, 0, 17280, 1098, 837, -157, 0, -488, 47, -76, 16030676, 0, 6267, 20045, 2848, -270928210, 0, 9462, 17280, 15765, 12, 525, 1212, 460
76959.608, 1463, 21, 0, 17281, 1098, 837, -157, 0, -488, -31, -76, 16030768, 0, 6257, 20012, 2849, -270728098, 0, 9462, 17281, 15766, 95, 475, 1215, 384
76959.808, 1463, 21, 0, 17282, 1098, 837, -157, 0, -488, 34, -76, 16030743, 0, 6262, 20028, 2849, -270527989, 0, 9462, 17282, 15767, 16, 491, 1212, 460
76960.008, 1463, 21, 0, 17283, 1098, 837, -157, 0, -488, 47, -89, 16030772, 0, 6266, 20040, 2849, -270327867, 0, 9462, 17283, 15768, 9, 466, 1212, 230
76960.409, 1463, 21, 0, 17285, 1098, 837, -157, 0, -488, -18, -115, 16030785, 0, 6253, 20000, 2849, -269927664, 0, 9461, 17285, 15769, 48, 794, 1209, 768
76960.609, 1463, 21, 0, 17286, 1098, 837, -157, 0, -488, 8, -154, 16030664, 0, 6244, 19973, 2849, -269727548, 0, 9461, 17286, 15770, 82, 1298, 1209, 2457
76960.809, 1463, 21, 0, 17287, 1098, 837, -157, 0, -488, -31, -180, 16030775, 0, 6240, 19957, 2849, -269527441, 0, 9461, 17287, 15771, 14, 1467, 1209, 3686
76961.010, 1463, 21, 0, 17288, 1098, 837, -157, 0, -488, -57, -154, 16030772, 0, 6239, 19955, 2849, -269327324, 0, 9461, 17288, 15772, 27, 1599, 1209, 3686
76961.210, 1463, 21, 0, 17289, 1098, 837, -157, 0, -488, -31, -115, 16030718, 0, 6243, 19967, 2849, -269127214, 0, 9461, 17289, 15773, 48, 1522, 1212, 3072
76961.410, 1463, 21, 0, 17290, 1098, 837, -157, 0, -488, -31, -115, 16030701, 0, 6244, 19971, 2849, -268927103, 0, 9461, 17290, 15774, 12, 1499, 1215, 2457
76961.611, 1463, 21, 0, 17291, 1098, 837, -157, 0, -488, 8, -154, 16030695, 0, 6243, 19968, 2849, -268726989, 0, 9461, 17291, 15775, 51, 1501, 1209, 3072
76961.811, 1463, 21, 0, 17292, 1098, 837, -157, 0, -488, -57, -154, 16030816, 0, 6241, 19961, 2849, -268526881, 0, 9461, 17292, 15776, 15, 1468, 1212, 3686
76962.011, 1463, 21, 0, 17293, 1098, 837, -157, 0, -488, 8, -154, 16030699, 0, 6243, 19967, 2849, -268326761, 0, 9462, 17293, 15777, 26, 1558, 1209, 3072
76962.211, 1463, 21, 0, 17294, 1098, 837, -157, 0, -488, -31, -154, 16030739, 0, 6241, 19960, 2848, -268126649, 0, 9462, 17294, 15778, 45, 1461, 1212, 3072
76962.412, 1463, 21, 0, 17295, 1098, 837, -157, 0, -488, 8, -154, 16030712, 0, 6242, 19965, 2849, -267926536, 0, 9462, 17295, 15779, 9, 1394, 1209, 3072
76962.612, 1463, 21, 0, 17296, 1098, 837, -157, 0, -488, 8, -141, 16030734, 0, 6245, 19973, 2849, -267726423, 0, 9462, 17296, 15780, 54, 1428, 1209, 2457
76962.812, 1463, 21, 0, 17297, 1098, 837, -157, 0, -488, 8, -154, 16030719, 0, 6242, 19964, 2849, -267526315, 0, 9462, 17297, 15781, 48, 1392, 1209, 3072
76963.014, 1463, 21, 0, 17298, 1098, 837, -157, 0, -488, 8, -154, 16030714, 0, 6242, 19966, 2849, -267326201, 0, 9462, 17298, 15782, 82, 1581, 1209, 2457
76963.213, 1463, 21, 0, 17299, 1098, 837, -157, 0, -488, -57, -154, 16030749, 0, 6236, 19947, 2849, -267126092, 0, 9462, 17299, 15783, 21, 1463, 1209, 2457
76963.413, 1463, 21, 0, 17300, 1098, 837, -157, 0, -488, -31, -154, 16030729, 0, 6240, 19959, 2848, -266925981, 0, 9462, 17300, 15784, 75, 1357, 1209, 2457
76963.613, 1463, 21, 0, 17301, 1098, 837, -157, 0, -488, -31, -154, 16030745, 0, 6241, 19961, 2849, -266725868, 0, 9462, 17301, 15785, 13, 1388, 1209, 2457
76963.815, 1463, 21, 0, 17302, 1098, 837, -157, 0, -488, -57, -141, 16030748, 0, 6237, 19948, 2849, -266525759, 0, 9462, 17302, 15786, 30, 1342, 1209, 2457
76964.004, 1463, 21, 0, 17303, 1098, 837, -157, 0, -488, -31, -154, 16030686, 0, 6242, 19966, 2849, -266325640, 0, 9462, 17303, 15787, 26, 1276, 1209, 2457
76964.204, 1463, 21, 0, 17304, 1098, 837, -157, 0, -488, -18, -115, 16030683, 0, 6242, 19964, 2849, -266125532, 0, 9462, 17304, 15788, 23, 1319, 1212, 2457
76964.405, 1463, 21, 0, 17305, 1098, 837, -157, 0, -488, 8, -154, 16030719, 0, 6242, 19964, 2849, -265925421, 0, 9462, 17305, 15789, 36, 1451, 1209, 2457
76964.605, 1463, 21, 0, 17306, 1098, 837, -157, 0, -488, -57, -141, 16030776, 0, 6240, 19960, 2854, -265725255, 0, 9462, 17306, 15790, 5, 1453, 1209, 3072
76964.805, 1463, 21, 0, 17307, 1098, 837, -157, 0, -488, 8, -154, 16030743, 0, 6245, 19975, 2854, -265525142, 0, 9462, 17307, 15791, 3, 1329, 1209, 2457
76965.005, 1463, 21, 0, 17308, 1098, 837, -157, 0, -488, 8, -141, 16030723, 0, 6246, 19979, 2854, -265325022, 0, 9462, 17308, 15792, 7, 1349, 1209, 2457
76965.206, 1463, 21, 0, 17309, 1098, 837, -157, 0, -488, 8, -141, 16030728, 0, 6246, 19978, 2854, -265124907, 0, 9462, 17309, 15793, 67, 1347, 1209, 2457
76965.406, 1463, 21, 0, 17310, 1098, 837, -157, 0, -488, 8, -141, 16030675, 0, 6247, 19981, 2854, -264924788, 0, 9462, 17310, 15794, 11, 1315, 1209, 1843
76965.606, 1463, 21, 0, 17311, 1098, 837, -157, 0, -488, -18, -154, 16030737, 0, 6240, 19958, 2855, -264724669, 0, 9462, 17311, 15795, 9, 1203, 1209, 2150
76965.807, 1463, 21, 0, 17312, 1098, 837, -157, 0, -488, 8, -154, 16030728, 0, 6245, 19975, 2854, -264524555, 0, 9462, 17312, 15796, 46, 1231, 1209, 1843
76966.007, 1463, 21, 0, 17313, 1098, 837, -157, 0, -488, -31, -141, 16030759, 0, 6246, 19978, 2855, -264324435, 0, 9462, 17313, 15797, 51, 1233, 1212, 2457
76966.207, 1463, 21, 0, 17314, 1098, 837, -157, 0, -488, 8, -180, 16030801, 0, 6248, 19984, 2854, -264124320, 0, 9462, 17314, 15798, 34, 1146, 1206, 2150
76966.407, 1463, 21, 0, 17315, 1098, 837, -157, 0, -488, 8, -154, 16030755, 0, 6244, 19973, 2854, -263924201, 0, 9462, 17315, 15799, 52, 1383, 1209, 1843
76966.608, 1463, 21, 0, 17316, 1098, 837, -157, 0, -488, -31, -154, 16030797, 0, 6245, 19974, 2854, -263724084, 0, 9462, 17316, 15800, 32, 1211, 1209, 2150
76966.808, 1463, 21, 0, 17317, 1098, 837, -157, 0, -488, 8, -141, 16030674, 0, 6247, 19980, 2854, -263523967, 0, 9462, 17317, 15801, 54, 1243, 1209, 2150
76967.008, 1463, 21, 0, 17318, 1098, 837, -157, 0, -488, 8, -154, 16030674, 0, 6247, 19980, 2854, -263323848, 0, 9462, 17318, 15802, 73, 1247, 1209, 2150
76967.209, 1463, 21, 0, 17319, 1098, 837, -157, 0, -488, 8, -154, 16030656, 0, 6245, 19974, 2854, -263123732, 0, 9462, 17319, 15803, 26, 1248, 1209, 2150
76967.409, 1463, 21, 0, 17320, 1098, 837, -157, 0, -488, -31, -141, 16030752, 0, 6244, 19972, 2849, -262923667, 0, 9462, 17320, 15804, 3, 1170, 1209, 2150
76967.609, 1463, 21, 0, 17321, 1098, 837, -157, 0, -488, 8, -154, 16030718, 0, 6244, 19971, 2849, -262723554, 0, 9462, 17321, 15805, 36, 1032, 1212, 1536
76967.809, 1463, 21, 0, 17322, 1098, 837, -157, 0, -488, 8, -76, 16030693, 0, 6253, 19999, 2845, -262523447, 0, 9462, 17322, 15806, 22, 774, 1212, 768
76968.010, 1463, 21, 0, 17323, 1098, 837, -157, 0, -488, 34, -76, 16030701, 0, 6256, 20010, 2849, -262323333, 0, 9462, 17323, 15807, 28, 519, 1212, 460
76968.210, 1463, 21, 0, 17324, 1098, 837, -157, 0, -488, 73, -76, 16030687, 0, 6260, 20022, 2849, -262123221, 0, 9463, 17324, 15808, 2, 540, 1237, 307
76968.410, 1463, 21, 0, 17325, 1098, 837, -157, 0, -488, 47, -401, 16030996, 0, 6253, 19999, 2848, -261923111, 0, 9463, 17325, 15809, 19, 493, 1212, 384
76968.611, 1463, 21, 0, 17326, 1098, 837, -157, 0, -488, 73, -76, 16030681, 0, 6261, 20025, 2845, -261722999, 0, 9463, 17326, 15810, 30, 431, 1240, 384
76968.811, 1463, 21, 0, 17327, 1098, 837, -157, 0, -488, 34, -115, 16030723, 0, 6254, 20003, 2849, -261522891, 0, 9463, 17327, 15811, 135, 589, 1206, 460
76969.011, 1463, 21, 0, 17328, 1098, 837, -157, 0, -488, -31, -115, 16030679, 0, 6249, 19989, 2854, -261322718, 0, 9463, 17328, 15812, 13, 1020, 1212, 1536
76969.213, 1463, 21, 0, 17329, 1098, 837, -157, 0, -488, -57, -154, 16030751, 0, 6238, 19953, 2848, -261122655, 0, 9463, 17329, 15813, 11, 1208, 1209, 1843
76969.413, 1463, 21, 0, 17330, 1098, 837, -157, 0, -488, 8, -154, 16030714, 0, 6243, 19967, 2849, -260922545, 0, 9463, 17330, 15814, 24, 1169, 1209, 1536
76969.612, 1463, 21, 0, 17331, 1098, 837, -157, 0, -488, 8, -154, 16030717, 0, 6244, 19972, 2845, -260722432, 0, 9463, 17331, 15815, 29, 1131, 1209, 1536
76969.812, 1463, 21, 0, 17332, 1098, 837, -157, 0, -488, 8, -154, 16030703, 0, 6244, 19971, 2849, -260522324, 0, 9463, 17332, 15816, 23, 1387, 1209, 2457
76970.014, 1463, 21, 0, 17333, 1098, 837, -157, 0, -488, 8, -154, 16030698, 0, 6244, 19971, 2849, -260322208, 0, 9463, 17333, 15817, 42, 1498, 1209, 3072
76970.014, 1463, 21, 0, 17334, 1098, 0, -157, 0, 0, 0, -154, 16030698, 1, 6244, 19971, 2849, -260322208, 0, 9463, 17334, 15817, 42, 1498, 1209, 2457
76970.624, 1463, 21, 0, 17335, 1098, 837, -157, 0, -488, 8, -141, 16030682, 0, 6245, 19974, 2848, -259709613, 0, 9462, 17335, 15818, 29, 1332, 1212, 2457
76970.824, 1463, 21, 0, 17336, 1098, 837, -157, 0, -488, 8, -154, 16030741, 0, 6247, 19981, 2849, -259509807, 0, 9462, 17336, 15819, 34, 1412, 1209, 2457
76971.024, 1463, 21, 0, 17337, 1098, 837, -157, 0, -488, 8, -154, 16030739, 0, 6246, 19977, 2849, -259309691, 0, 9462, 17337, 15820, 47, 1367, 1209, 2150
76971.224, 1463, 21, 0, 17338, 1098, 837, -157, 0, -488, 8, -154, 16030748, 0, 6246, 19978, 2849, -259109583, 0, 9462, 17338, 15821, 5, 1348, 1209, 2150
76971.425, 1463, 21, 0, 17339, 1098, 837, -157, 0, -488, 8, -141, 16030638, 0, 6245, 19973, 2849, -258909471, 0, 9462, 17339, 15822, 24, 1421, 1212, 2457
76971.625, 1463, 21, 0, 17340, 1098, 837, -157, 0, -488, -18, -154, 16030727, 0, 6240, 19958, 2849, -258709358, 0, 9462, 17340, 15823, 13, 1453, 1209, 2457
76971.825, 1463, 21, 0, 17341, 1098, 837, -157, 0, -488, -57, -154, 16030785, 0, 6242, 19964, 2849, -258509251, 0, 9462, 17341, 15824, 19, 1443, 1209, 3072
76972.026, 1463, 21, 0, 17342, 1098, 837, -157, 0, -488, 8, -154, 16030731, 0, 6243, 19968, 2849, -258309130, 0, 9462, 17342, 15825, 50, 1296, 1209, 2150
76972.226, 1463, 21, 0, 17343, 1098, 837, -157, 0, -488, 8, -154, 16030742, 0, 6244, 19971, 2849, -258109020, 0, 9463, 17343, 15826, 17, 1356, 1209, 2457
76972.426, 1463, 21, 0, 17344, 1098, 837, -157, 0, -488, -57, -115, 16030722, 0, 6241, 19961, 2845, -257908910, 0, 9463, 17344, 15827, 3, 1335, 1212, 2457
76972.626, 1463, 21, 0, 17345, 1098, 837, -157, 0, -488, -57, -154, 16030758, 0, 6241, 19960, 2849, -257708797, 0, 9463, 17345, 15828, 7, 1404, 1209, 3072
76972.827, 1463, 21, 0, 17346, 1098, 837, -157, 0, -488, 8, -154, 16030726, 0, 6243, 19968, 2849, -257508688, 0, 9463, 17346, 15829, 87, 1208, 1209, 1843
76973.027, 1463, 21, 0, 17347, 1098, 837, -157, 0, -488, -31, -141, 16030741, 0, 6242, 19966, 2849, -257308573, 0, 9463, 17347, 15830, 10, 1040, 1209, 1536
76973.227, 1463, 21, 0, 17348, 1098, 837, -157, 0, -488, 8, -76, 16030702, 0, 6254, 20004, 2849, -257108458, 0, 9463, 17348, 15831, 75, 1101, 1212, 1228
76973.428, 1463, 21, 0, 17349, 1098, 837, -157, 0, -488, 21, -115, 16030809, 0, 6253, 20001, 2848, -256908348, 0, 9463, 17349, 15832, 3, 813, 1209, 768
76973.628, 1463, 21, 0, 17350, 1098, 837, -157, 0, -488, 34, -89, 16030692, 0, 6255, 20005, 2849, -256708235, 0, 9463, 17350, 15833, 59, 519, 1212, 384
76973.828, 1463, 21, 0, 17351, 1098, 837, -157, 0, -488, 73, -50, 16030703, 0, 6269, 20052, 2849, -256508125, 0, 9463, 17351, 15834, 9, 366, 1237, 192
76974.028, 1463, 21, 0, 17352, 1098, 837, -157, 0, -488, 112, -37, 16030671, 0, 6274, 20068, 2849, -256308010, 0, 9463, 17352, 15835, 17, 355, 1236, 192
76974.229, 1463, 21, 0, 17353, 1098, 837, -157, 0, -488, 86, -76, 16030659, 0, 6261, 20025, 2849, -256107901, 0, 9463, 17353, 15836, 46, 367, 1237, 192
76974.429, 1463, 21, 0, 17354, 1098, 837, -157, 0, -488, 21, -89, 16030697, 0, 6253, 20000, 2849, -255907790, 0, 9463, 17354, 15837, 43, 457, 1209, 268
76974.629, 1463, 21, 0, 17355, 1098, 837, -157, 0, -488, 8, -102, 16030688, 0, 6248, 19985, 2849, -255707676, 0, 9463, 17355, 15838, 32, 926, 1212, 1075
76974.830, 1463, 21, 0, 17356, 1098, 837, -157, 0, -488, -31, -154, 16030819, 0, 6244, 19971, 2849, -255507568, 0, 9463, 17356, 15839, 50, 1446, 1209, 3072
76975.030, 1463, 21, 0, 17357, 1098, 837, -157, 0, -488, 8, -154, 16030782, 0, 6243, 19969, 2849, -255307452, 0, 9463, 17357, 15840, 10, 1645, 1212, 4300
76975.230, 1463, 21, 0, 17358, 1098, 837, -157, 0, -488, -57, -154, 16030728, 0, 6238, 19952, 2849, -255107344, 0, 9463, 17358, 15841, 56, 1667, 1209, 3072
76975.430, 1463, 21, 0, 17359, 1098, 837, -157, 0, -488, 8, -154, 16030708, 0, 6243, 19967, 2845, -254907232, 0, 9463, 17359, 15842, 2, 1509, 1209, 3072
76975.631, 1463, 21, 0, 17360, 1098, 837, -157, 0, -488, -31, -154, 16030737, 0, 6243, 19969, 2849, -254707117, 0, 9463, 17360, 15843, 124, 1579, 1209, 3072
76975.831, 1463, 21, 0, 17361, 1098, 837, -157, 0, -488, 8, -154, 16030696, 0, 6242, 19965, 2849, -254507010, 0, 9463, 17361, 15844, 5, 1639, 1209, 3072
76976.031, 1463, 21, 0, 17362, 1098, 837, -157, 0, -488, -31, -154, 16030752, 0, 6242, 19964, 2849, -254306888, 0, 9463, 17362, 15845, 14, 1439, 1209, 3072
76976.233, 1463, 21, 0, 17363, 1098, 837, -157, 0, -488, -18, -154, 16030702, 0, 6239, 19955, 2849, -254106780, 0, 9463, 17363, 15846, 33, 1490, 1209, 3072
76976.432, 1463, 21, 0, 17364, 1098, 837, -157, 0, -488, -57, -154, 16030739, 0, 6236, 19946, 2849, -253906669, 0, 9463, 17364, 15847, 20, 1447, 1209, 3072
76976.632, 1463, 21, 0, 17365, 1098, 837, -157, 0, -488, 8, -154, 16030715, 0, 6242, 19965, 2849, -253706556, 0, 9463, 17365, 15848, 56, 1468, 1209, 2457
76976.832, 1463, 21, 0, 17366, 1098, 837, -157, 0, -488, -31, -141, 16030742, 0, 6243, 19968, 2849, -253506447, 0, 9463, 17366, 15849, 55, 1483, 1209, 2457
76977.034, 1463, 21, 0, 17367, 1098, 837, -157, 0, -488, -31, -180, 16030831, 0, 6242, 19965, 2849, -253306332, 0, 9463, 17367, 15850, 13, 1502, 1209, 3072
76977.234, 1463, 21, 0, 17368, 1098, 837, -157, 0, -488, -31, -154, 16030813, 0, 6244, 19971, 2849, -253106224, 0, 9463, 17368, 15851, 75, 1367, 1209, 3072
76977.433, 1463, 21, 0, 17369, 1098, 837, -157, 0, -488, 8, -154, 16030689, 0, 6243, 19969, 2848, -252906113, 0, 9463, 17369, 15852, 30, 1371, 1209, 3072
76977.635, 1463, 21, 0, 17370, 1098, 837, -157, 0, -488, 8, -154, 16030690, 0, 6242, 19966, 2849, -252705997, 0, 9463, 17370, 15853, 20, 1419, 1209, 3072
76977.635, 1463, 21, 0, 17371, 1098, 0, -157, 0, 0, 0, -154, 16030690, 1, 6242, 19966, 2849, -252705997, 0, 9463, 17371, 15853, 20, 1419, 1209, 3072
76978.245, 1463, 21, 0, 17372, 1098, 837, -157, 0, -488, -57, -154, 16030743, 0, 6236, 19945, 2853, -252093351, 0, 9463, 17372, 15854, 4, 1425, 1209, 3072
76978.445, 1463, 21, 0, 17373, 1098, 837, -157, 0, -488, -31, -154, 16030726, 0, 6241, 19962, 2854, -251893544, 0, 9463, 17373, 15855, 49, 1377, 1209, 2457
76978.645, 1463, 21, 0, 17374, 1098, 837, -157, 0, -488, -18, -154, 16030787, 0, 6242, 19964, 2855, -251693422, 0, 9463, 17374, 15856, 36, 1364, 1209, 2457
76978.845, 1463, 21, 0, 17375, 1098, 837, -157, 0, -488, 8, -154, 16030714, 0, 6244, 19972, 2854, -251493307, 0, 9464, 17375, 15857, 57, 1414, 1209, 2457
76979.046, 1463, 21, 0, 17376, 1098, 837, -157, 0, -488, -31, -141, 16030726, 0, 6240, 19960, 2854, -251293188, 0, 9464, 17376, 15858, 28, 1254, 1215, 2457
76979.246, 1463, 21, 0, 17377, 1098, 837, -157, 0, -488, 8, -141, 16030721, 0, 6246, 19977, 2854, -251093075, 0, 9464, 17377, 15859, 42, 1379, 1209, 2457
76979.446, 1463, 21, 0, 17378, 1098, 837, -157, 0, -488, -57, -141, 16030755, 0, 6241, 19961, 2849, -250893007, 0, 9464, 17378, 15860, 79, 1381, 1209, 3072
76979.647, 1463, 21, 0, 17379, 1098, 837, -157, 0, -488, 8, -115, 16030695, 0, 6248, 19984, 2849, -250692888, 0, 9464, 17379, 15861, 11, 1321, 1212, 2457
76979.847, 1463, 21, 0, 17380, 1098, 837, -157, 0, -488, 8, -154, 16030712, 0, 6244, 19970, 2849, -250492778, 0, 9464, 17380, 15862, 6, 1378, 1209, 2457
76980.038, 1463, 21, 0, 17381, 1098, 837, -157, 0, -488, 8, -154, 16030723, 0, 6244, 19973, 2849, -250292662, 0, 9464, 17381, 15863, 4, 1365, 1209, 2457
76980.238, 1463, 21, 0, 17382, 1098, 837, -157, 0, -488, -18, -154, 16030723, 0, 6241, 19961, 2849, -250092554, 0, 9464, 17382, 15864, 62, 1279, 1209, 2150
76980.439, 1463, 21, 0, 17383, 1098, 837, -157, 0, -488, -18, -154, 16030713, 0, 6239, 19956, 2849, -249892443, 0, 9464, 17383, 15865, 52, 1317, 1209, 2150
76980.639, 1463, 21, 0, 17384, 1098, 837, -157, 0, -488, 8, -154, 16030699, 0, 6244, 19970, 2849, -249692328, 0, 9464, 17384, 15866, 30, 1286, 1209, 2150
76980.839, 1463, 21, 0, 17385, 1098, 837, -157, 0, -488, -31, -154, 16030745, 0, 6241, 19963, 2849, -249492218, 0, 9464, 17385, 15867, 27, 1239, 1212, 2457
76981.040, 1463, 21, 0, 17386, 1098, 837, -157, 0, -488, -31, -141, 16030754, 0, 6246, 19976, 2849, -249292103, 0, 9464, 17386, 15868, 39, 1209, 1212, 2150
76981.240, 1463, 21, 0, 17387, 1098, 837, -157, 0, -488, -18, -141, 16030721, 0, 6241, 19963, 2849, -249091993, 0, 9464, 17387, 15869, 4, 1282, 1209, 1843
76981.440, 1463, 21, 0, 17388, 1098, 837, -157, 0, -488, 8, -154, 16030726, 0, 6245, 19973, 2849, -248891881, 0, 9464, 17388, 15870, 27, 1265, 1209, 1843
76981.640, 1463, 21, 0, 17389, 1098, 837, -157, 0, -488, 8, -115, 16030694, 0, 6248, 19983, 2849, -248691767, 0, 9464, 17389, 15871, 7, 1152, 1212, 1536
76981.841, 1463, 21, 0, 17390, 1098, 837, -157, 0, -488, 8, -154, 16030718, 0, 6244, 19972, 2845, -248491656, 0, 9464, 17390, 15872, 27, 1056, 1209, 1228
76982.041, 1463, 21, 0, 17391, 1098, 837, -157, 0, -488, -31, -115, 16030706, 0, 6243, 19969, 2849, -248291542, 0, 9464, 17391, 15873, 13, 663, 1212, 537
76982.241, 1463, 21, 0, 17392, 1098, 837, -157, 0, -488, 86, -76, 16030644, 0, 6258, 20016, 2849, -248091429, 0, 9464, 17392, 15874, 4, 365, 1209, 230
76982.442, 1463, 21, 0, 17393, 1098, 837, -157, 0, -488, 86, -76, 16030656, 0, 6260, 20023, 2849, -247891320, 0, 9464, 17393, 15875, 9, 360, 1209, 192
76982.642, 1463, 21, 0, 17394, 1098, 837, -157, 0, -488, 47, -11, 16030685, 0, 6269, 20050, 2850, -247691205, 0, 9464, 17394, 15876, 3, 339, 1212, 230
76982.842, 1463, 21, 0, 17395, 1098, 837, -157, 0, -488, 47, -115, 16030707, 0, 6256, 20009, 2849, -247491089, 0, 9464, 17395, 15877, 19, 589, 1209, 614
76983.042, 1463, 21, 0, 17396, 1098, 837, -157, 0, -488, 21, -154, 16030709, 0, 6245, 19976, 2849, -247290974, 0, 9464, 17396, 15878, 38, 1089, 1209, 1228
76983.242, 1463, 21, 0, 17397, 1098, 837, -157, 0, -488, 8, -141, 16030799, 0, 6248, 19984, 2848, -247090866, 0, 9464, 17397, 15879, 24, 1037, 1212, 1536
76983.443, 1463, 21, 0, 17398, 1098, 837, -157, 0, -488, 8, -115, 16030683, 0, 6247, 19982, 2849, -246890754, 0, 9464, 17398, 15880, 52, 1047, 1212, 1536
76983.643, 1463, 21, 0, 17399, 1098, 837, -157, 0, -488, -18, -102, 16030710, 0, 6249, 19987, 2849, -246690641, 0, 9464, 17399, 15881, 33, 896, 1212, 1075
76983.843, 1463, 21, 0, 17400, 1098, 837, -157, 0, -488, 8, -115, 16030680, 0, 6247, 19982, 2849, -246490527, 0, 9464, 17400, 15882, 28, 1187, 1212, 1843
76984.043, 1463, 21, 0, 17401, 1098, 837, -157, 0, -488, -57, -115, 16030711, 0, 6240, 19960, 2849, -246290410, 0, 9464, 17401, 15883, 37, 1454, 1212, 3686
76984.243, 1463, 21, 0, 17402, 1098, 837, -157, 0, -488, 8, -154, 16030709, 0, 6245, 19973, 2849, -246090301, 0, 9464, 17402, 15884, 6, 1380, 1209, 3072
76984.444, 1463, 21, 0, 17403, 1098, 837, -157, 0, -488, -18, -141, 16030687, 0, 6240, 19959, 2849, -245890189, 0, 9464, 17403, 15885, 18, 1293, 1212, 2457
76984.644, 1463, 21, 0, 17404, 1098, 837, -157, 0, -488, 8, -115, 16030679, 0, 6247, 19980, 2849, -245690074, 0, 9464, 17404, 15886, 0, 1410, 1212, 2457
76984.644, 1463, 21, 0, 17405, 1098, 0, -157, 0, 0, 0, -115, 16030679, 1, 6247, 19980, 2849, -245690074, 0, 9464, 17405, 15886, 0, 1410, 1212, 2457
76985.256, 1463, 21, 0, 17406, 1098, 837, -157, 0, -488, 8, -154, 16030799, 0, 6248, 19985, 2848, -245077483, 0, 9464, 17406, 15887, 27, 1320, 1209, 2150
76985.456, 1463, 21, 0, 17407, 1098, 837, -157, 0, -488, -18, -154, 16030706, 0, 6241, 19961, 2849, -244877673, 0, 9464, 17407, 15888, 53, 1465, 1209, 2457
76985.656, 1463, 21, 0, 17408, 1098, 837, -157, 0, -488, -57, -141, 16030833, 0, 6246, 19978, 2849, -244677561, 0, 9465, 17408, 15889, 14, 1268, 1209, 2457
76985.856, 1463, 21, 0, 17409, 1098, 837, -157, 0, -488, 8, -154, 16030798, 0, 6249, 19988, 2849, -244477451, 0, 9465, 17409, 15890, 6, 1333, 1209, 2150
