GPS time of week(s), GPS week, latitude (deg), longitude (deg), height (m), Velocity North (m/s), Velocity East (m/s), Velocity Up (m/s), Ground Speed (km/hr), Clock Offset (m), Clock Drift (m/s), Northing (m), Easting (m), Up (m),STDEV latitude (m), STDEV longitude (m), STDEV height (m), STDEV Velocity North (m/s), STDEV Velocity East (m/s), STDEV Velocity Up (m/s), STDEV Clock Offset (m), STDEV Clock Drift (m/s), NR PSR Available, NR PSR Used, NR Doppler Available, NR Doppler Used, NR ADR Available, NR ADR Used,NDOP,EDOP,VDOP,HDOP,PDOP,TDOP,GDOP
75164.99902,1463,51.09428904822,-114.13797358102,1093.6967,-0.0005829296,0.0009776116,-0.0001724829,0.004097571,-132398.2758753,-119.502137,4.5434088,-14.266067,0.73973235,0.14428877,0.099151616,0.19021025,0.099966324,0.099963387,0.099990627,0.12652654,99.949887,9,8,0,0,9,8,1.0376557,0.85743177,1.2149642,1.3460753,1.8132999,0.89057851,2.0201948
75169.99899,1463,51.09428884845,-114.13797366449,1093.6557,-0.001271769,-0.0006147292,-0.003771203,0.005085168,-133590.1035619,-119.541562,4.5211811,-14.271915,0.69865903,0.14345293,0.0987488,0.18942258,0.099957594,0.099955357,0.099960336,0.12604418,99.949887,9,8,0,0,9,8,1.037735,0.85737151,1.215844,1.3460979,1.8139064,0.89131969,2.021066
75174.99901,1463,51.09428866169,-114.13797353508,1093.6511,-0.000243783,0.0007579987,-0.0003875337,0.00286645,-134782.1236019,-119.560435,4.5003999,-14.262848,0.69410495,0.14306427,0.098734159,0.18859141,0.099963543,0.099960371,0.099963145,0.1254935,99.949887,9,8,0,0,9,8,1.0378135,0.85731089,1.2167257,1.34612,1.8145138,0.89206207,2.0219386
75179.99898,1463,51.09428835723,-114.13797353005,1093.6137,-0.0006811479,0.0002647674,-0.002972333,0.002630869,-135974.4525412,-119.59213,4.4665235,-14.262495,0.65667598,0.14245978,0.098423606,0.18758251,0.099964023,0.099960781,0.099963429,0.12493075,99.949887,9,8,0,0,9,8,1.0378914,0.85724986,1.2176093,1.3461411,1.8151221,0.8928057,2.0228124
75184.99899,1463,51.09428820214,-114.13797351256,1093.6311,8.300592e-005,-3.287065e-005,0.002487276,0.0003213988,-137167.0182535,-119.614784,4.4492665,-14.26127,0.67407948,0.14178395,0.098022293,0.18651448,0.099964084,0.099960819,0.099963461,0.12436526,99.949887,9,8,0,0,9,8,1.0379686,0.85718852,1.2184945,1.3461616,1.8157313,0.89355057,2.0236878
75189.99901,1463,51.0942880217,-114.13797347325,1093.6368,0.0004896328,-6.826323e-005,4.601962e-007,0.001779726,-138359.8727618,-119.644838,4.4291889,-14.258516,0.6798092,0.14089684,0.097413506,0.18542112,0.099957575,0.099955303,0.099960054,0.12380663,99.949887,9,8,0,0,9,8,1.038045,0.85712677,1.2193816,1.3461813,1.8163412,0.89429665,2.0245645
75194.99902,1463,51.09428799153,-114.13797339503,1093.6661,0.001729993,0.001143828,0.002966437,0.007466176,-139553.1032482,-119.682311,4.425832,-14.253035,0.70911014,0.14004627,0.096875801,0.18436545,0.099957516,0.099955256,0.099960028,0.12325718,99.949887,9,8,0,0,9,8,1.0381209,0.85706472,1.2202705,1.3462002,1.8169521,0.89504397,2.0254428
75199.99899,1463,51.09428761899,-114.13797354555,1093.6311,-0.001862307,-0.0006208785,-0.00253085,0.007067083,-140746.8159533,-119.730844,4.38438,-14.263582,0.67403823,0.13921438,0.096380972,0.1833398,0.099957516,0.099955254,0.099960039,0.12271643,99.949887,9,8,0,0,9,8,1.038196,0.85700226,1.2211612,1.3462183,1.8175639,0.89579254,2.0263224
75204.999,1463,51.09428746528,-114.1379736349,1093.6254,-0.0002363475,-0.0003767897,-0.0002033742,0.001601214,-141940.6903245,-119.746422,4.3672769,-14.269842,0.66833703,0.13837778,0.095905607,0.18233652,0.099957517,0.099955254,0.09996005,0.12218277,99.949887,9,8,0,0,9,8,1.0382705,0.85693949,1.2220538,1.3462359,1.8181766,0.89654237,2.0272038
75209.99902,1463,51.09428734968,-114.13797366902,1093.6259,0.0006994336,0.0001411602,-0.0001777169,0.002568729,-143134.8306676,-119.773795,4.3544145,-14.272233,0.66884028,0.13752203,0.095438159,0.18135138,0.099957518,0.099955253,0.099960062,0.12165507,99.949887,9,8,0,0,9,8,1.0383441,0.85687631,1.2229482,1.3462524,1.8187902,0.89729339,2.0280862
75214.99899,1463,51.09428712195,-114.13797365929,1093.6416,-0.0002972323,-2.413004e-005,0.000688679,0.001073557,-144329.4748264,-119.825529,4.3290745,-14.271552,0.68457246,0.13663724,0.094972247,0.18038168,0.099957519,0.099955252,0.099960073,0.12113243,99.949887,9,8,0,0,9,8,1.0384172,0.85681283,1.2238444,1.3462684,1.8194048,0.89804572,2.02897
75219.999,1463,51.09428697632,-114.13797356659,1093.6308,-0.0001779038,0.0002289287,-0.001096631,0.00104374,-145524.4213949,-119.854014,4.3128709,-14.265056,0.67379161,0.1357159,0.094503808,0.17942547,0.099957521,0.099955251,0.099960084,0.12061412,99.949887,9,8,0,0,9,8,1.0384896,0.85674894,1.2247425,1.3462836,1.8200202,0.89879924,2.0298555
75224.99902,1463,51.09428718677,-114.13797401549,1093.6377,0.001757783,-0.002247568,0.002787245,0.01027191,-146719.7580677,-119.891601,4.3362874,-14.296509,0.68070971,0.13486451,0.094201468,0.17897285,0.099962888,0.099956079,0.099967955,0.12064405,99.949887,9,8,0,0,9,7,1.0385613,0.85668474,1.2256424,1.346298,1.8206366,0.89955407,2.0307424
75229.99903,1463,51.09428674614,-114.13797496271,1093.6378,-0.004164103,-0.005860292,0.001837314,0.02588066,-147915.5271032,-119.935281,4.2872589,-14.362878,0.68081638,0.1338398,0.093804229,0.17813022,0.099964256,0.09995634,0.099969657,0.12017281,99.949887,9,8,0,0,9,7,1.0386323,0.85662013,1.2265441,1.3463117,1.8212539,0.90031016,2.0316308
75234.999,1463,51.09428491064,-114.13796583274,1093.487,-0.02055272,0.05919056,-0.01791792,0.2255663,-149111.2998541,-119.939436,4.0830221,-13.723167,0.52999466,0.13600686,0.094105535,0.17958063,0.099995464,0.099963067,0.099996557,0.12087735,99.949887,10,9,0,0,10,2,0.79359436,0.69144797,1.1692146,1.0525646,1.573199,0.84690702,1.7866747
75239.99902,1463,51.09428498258,-114.13796296434,1093.4628,-0.005337019,0.01626058,-0.004777147,0.06161053,-150307.2970241,-119.959278,4.0910269,-13.522185,0.50577707,0.13809421,0.094413504,0.18091687,0.099995537,0.099963668,0.099996614,0.12173115,99.949887,9,9,0,0,9,2,0.79361188,0.691329,1.1696757,1.0524998,1.5734982,0.84728616,1.787118
75244.99899,1463,51.09428504025,-114.13796125848,1093.4466,-0.003149744,0.009560747,-0.002785418,0.03623839,-151503.8253564,-120.013293,4.0974435,-13.40266,0.48958603,0.1400471,0.09470457,0.18214669,0.099995536,0.099963671,0.099996614,0.12252062,99.949887,10,9,0,0,8,6,0.79362917,0.69121015,1.1701361,1.0524347,1.5737971,0.84766459,1.7875605
75249.999,1463,51.09428600501,-114.13796256081,1093.4734,0.006029164,-0.01069444,0.0007382852,0.04419679,-152700.5935926,-120.036485,4.2047913,-13.493911,0.51638041,0.14007593,0.094739313,0.18178336,0.099965385,0.099961536,0.099964511,0.12221881,99.949887,10,9,0,0,9,6,0.79364616,0.69109142,1.1705958,1.0523695,1.5740954,0.84804225,1.7880021
75254.99901,1463,51.09428602997,-114.13796271994,1093.4772,-0.002222837,-0.001159333,0.00159082,0.009025205,-153897.6487417,-120.063492,4.2075688,-13.50506,0.52019509,0.1399973,0.095011602,0.18280642,0.099966583,0.099963228,0.099990384,0.12209264,99.949887,8,8,0,0,8,3,1.0389774,0.85629195,1.231081,1.3463691,1.8243548,0.90410948,2.0360954
75259.99899,1463,51.09428636465,-114.13796200722,1093.4428,-0.0005978778,0.003951443,-0.00140936,0.0143871,-155095.0499488,-120.098282,4.2448088,-13.455122,0.48582412,0.13978804,0.095333372,0.18364639,0.099966822,0.099963438,0.09999043,0.12196014,99.949887,8,8,0,0,8,3,1.0390444,0.85622519,1.2319939,1.3463784,1.8249778,0.90487313,2.0369928
75264.999,1463,51.0942867479,-114.13796230114,1093.4328,0.0007282199,-0.00217058,0.0007877858,0.00824213,-156292.8545647,-120.137978,4.2874525,-13.475716,0.47576864,0.13953279,0.095621489,0.18435963,0.099966853,0.099963442,0.09999042,0.12179934,99.949887,8,8,0,0,8,8,1.0391108,0.85615814,1.2329088,1.346387,1.8256018,0.9056381,2.0378916
75269.99901,1463,51.09428699357,-114.13796215148,1093.4164,-0.001299254,0.001316063,0.0007633042,0.006657647,-157490.9686422,-120.168944,4.3147881,-13.46523,0.45936583,0.1391848,0.095698599,0.18400209,0.099964875,0.09996135,0.099964575,0.12144289,99.949887,9,8,0,0,8,6,1.0391765,0.85609072,1.2338256,1.3463949,1.8262269,0.90640438,2.0387921
75274.99899,1463,51.09428712216,-114.13796219388,1093.3829,-0.002680412,-0.000129133,0.0001225214,0.009660675,-158689.3623219,-120.196827,4.3290962,-13.468201,0.42586405,0.13870258,0.095516854,0.18321588,0.099964603,0.099961023,0.099963823,0.12098251,99.949887,9,8,0,0,9,6,1.0392416,0.85602295,1.2347443,1.3464019,1.826853,0.90717191,2.0396943
75279.999,1463,51.09428766674,-114.13796178339,1093.4002,-0.0008896369,0.0002013335,0.0005676688,0.003283684,-159888.1831772,-120.241321,4.3896905,-13.439438,0.44314195,0.13802762,0.095460558,0.184022,0.099966593,0.099963174,0.099990297,0.12082659,99.949887,10,9,0,0,10,3,0.79374242,0.69038147,1.1733394,1.0519761,1.575874,0.85029244,1.7906357
75284.99901,1463,51.09428806923,-114.13796182925,1093.4312,0.0004555994,-0.001964716,0.000912979,0.007260656,-161087.3777851,-120.280283,4.4344757,-13.442652,0.47422465,0.13742998,0.095536018,0.18462609,0.099966953,0.099963449,0.099990372,0.12066305,99.949887,10,9,0,0,10,3,0.7937575,0.69026357,1.1737942,1.05191,1.5761687,0.85066479,1.7910718
75289.99903,1463,51.09428831399,-114.13796131983,1093.4605,-0.0014944,0.001307616,0.0002993015,0.007148599,-162286.8846292,-120.311627,4.4617097,-13.406958,0.50352756,0.13680155,0.095577907,0.18508295,0.099966986,0.099963454,0.099990363,0.12046706,99.949887,10,9,0,0,10,9,0.79377228,0.69014579,1.1742482,1.051844,1.5764626,0.85103643,1.791507
75294.999,1463,51.09428898622,-114.13796082989,1093.4796,0.001904656,0.0008628059,-0.001919128,0.007527486,-163486.6564708,-120.339363,4.5365075,-13.372629,0.52257053,0.13561808,0.094884897,0.18406226,0.099954789,0.099953787,0.099959684,0.11996633,99.949887,10,9,0,0,10,9,0.79378682,0.69002813,1.1747016,1.0517777,1.5767561,0.85140723,1.7919415
75299.99901,1463,51.09428962124,-114.13796050414,1093.5139,0.001208859,-0.0003147249,-0.001056615,0.004496965,-164686.5828875,-120.354663,4.6071665,-13.349804,0.5568404,0.13447883,0.0941624,0.18275249,0.099954768,0.099953756,0.099959427,0.11937441,99.949887,10,9,0,0,10,9,0.79380107,0.68991059,1.1751541,1.0517113,1.5770491,0.85177732,1.7923751
75304.99898,1463,51.09429014073,-114.13795963317,1093.5734,0.0001920605,0.002427264,-0.001553128,0.008765461,-165886.9502835,-120.401527,4.6649691,-13.288778,0.61641387,0.13336978,0.093459258,0.18140133,0.099954767,0.099953755,0.09995943,0.11876157,99.949887,10,9,0,0,10,9,0.79381502,0.68979317,1.1756059,1.0516448,1.5773414,0.85214657,1.7928078
